date,price,market_cap,realized_cap,issuance_btc,supply,hashrate
2019-01-02,17872.59,302221860029,179500180189,900.00,16909800,29877012828593418240
2019-01-03,17953.93,303602793041,179937712735,900.00,16910100,29942348176973234176
2019-01-04,18032.92,304943876188,180378415387,900.00,16910400,30010199928526508032
2019-01-05,18109.61,306246252361,180822141631,900.00,16910700,30080716913186795520
2019-01-06,18184.11,307511463587,181268750860,900.00,16911000,30154028796498272256
2019-01-07,18256.52,308741442463,181718109721,900.00,16911300,30230244803347927040
2019-01-08,18326.98,309938500234,182170093415,900.00,16911600,30309452617446301696
2019-01-09,18395.65,311105311598,182624586938,900.00,16911900,30391717469548240896
2019-01-10,18462.70,312244896311,183081486258,900.00,16912200,30477081425345359872
2019-01-11,18528.34,313360597723,183540699404,900.00,16912500,30565562881708302336
2019-01-12,18592.79,314456058390,184002147477,900.00,16912800,30657156277551513600
2019-01-13,18656.26,315535192929,184465765551,900.00,16913100,30751832023082999808
2019-01-14,18719.01,316602158322,184931503477,900.00,16913400,30849536648637480960
2019-01-15,18781.30,317661321881,185399326568,900.00,16913700,30950193171722838016
2019-01-16,18843.40,318717227122,185869216157,900.00,16914000,31053701678389395456
2019-01-17,18905.57,319774557809,186341170037,900.00,16914300,31159940112606580736
2019-01-18,18968.12,320838100448,186815202760,900.00,16914600,31268765265046405120
2019-01-19,19031.31,321912705528,187291345807,900.00,16914900,31380013950567194624
2019-01-20,19095.44,323003247821,187769647607,900.00,16915200,31493504361796714496
2019-01-21,19160.80,324114586058,188250173430,900.00,16915500,31609037584556433408
2019-01-22,19227.68,325251522318,188733005123,900.00,16915800,31726399259465486336
2019-01-23,19296.34,326418761458,189218240716,900.00,16916100,31845361372924973056
2019-01-24,19367.06,327620870928,189705993883,900.00,16916400,31965684159810965504
2019-01-25,19440.09,328862241311,190196393272,900.00,16916700,32087118099595145216
2019-01-26,19515.70,330147047922,190689581692,900.00,16917000,32209405987253399552
2019-01-27,19594.10,331479213801,191185715189,900.00,16917300,32332285060198510592
2019-01-28,19675.51,332862374424,191684961989,900.00,16917600,32455489162563862528
2019-01-29,19760.13,334299844434,192187501332,900.00,16917900,32578750928446033920
2019-01-30,19848.13,335794586716,192693522206,900.00,16918200,32701803966160609280
2019-01-31,19939.66,337349184066,193203221978,900.00,16918500,32824385026150727680
2019-02-01,20034.86,338965813752,193716804952,900.00,16918800,32946236135885565952
2019-02-02,20133.83,340646225180,194234480839,900.00,16919100,33067106685870510080
2019-02-03,20236.63,342391720904,194756463182,900.00,16919400,33186755451739725824
2019-02-04,20343.34,344203141165,195282967720,900.00,16919700,33304952538291593216
2019-02-05,20453.95,346080852133,195814210722,900.00,16920000,33421481232242561024
2019-02-06,20568.47,348024737972,196350407299,900.00,16920300,33536139751396569088
2019-02-07,20686.87,350034196857,196891769706,900.00,16920600,33648742878845550592
2019-02-08,20809.07,352108141003,197438505652,900.00,16920900,33759123471720996864
2019-02-09,20934.98,354245000749,197990816630,900.00,16921200,33867133834900926464
2019-02-10,21064.49,356442732706,198548896277,900.00,16921500,33972646950939693056
2019-02-11,21197.44,358698831954,199112928790,900.00,16921800,34075557558326841344
2019-02-12,21333.66,361010348205,199683087399,900.00,16922100,34175783071000793088
2019-02-13,21472.95,363373905866,200259532914,900.00,16922400,34273264332846108672
2019-02-14,21615.09,365785727845,200842412368,900.00,16922700,34367966201697095680
2019-02-15,21759.83,368241662971,201431857751,900.00,16923000,34459877958163369984
2019-02-16,21906.91,370737216810,202027984863,900.00,16923300,34549013535393611776
2019-02-17,22056.04,373267585669,202630892290,900.00,16923600,34635411566713475072
2019-02-18,22206.92,375827693526,203240660504,900.00,16923900,34719135248921440256
2019-02-19,22359.24,378412231625,203857351121,900.00,16924200,34800272019914891264
2019-02-20,22512.67,381015700407,204481006291,900.00,16924500,34878933050256453632
2019-02-21,22666.88,383632453475,205111648256,900.00,16924800,34955252549288497152
2019-02-22,22821.53,386256743223,205749279063,900.00,16925100,35029386887469248512
2019-02-23,22976.28,388882767784,206393880447,900.00,16925400,35101513537743609856
2019-02-24,23130.78,391504718905,207045413876,900.00,16925700,35171829839980765184
2019-02-25,23284.70,394116830363,207703820771,900.00,16926000,35240551593809248256
2019-02-26,23437.69,396713426515,208369022893,900.00,16926300,35307911486558126080
2019-02-27,23589.44,399288970585,209040922895,900.00,16926600,35374157364464918528
2019-02-28,23739.62,401838112281,209719405044,900.00,16926900,35439550356827648000
2019-03-01,23887.93,404355734322,210404336101,900.00,16927200,35504362864347144192
2019-03-02,24034.09,406836997496,211095566351,900.00,16927500,35568876424509865984
2019-03-03,24177.82,409277383832,211792930789,900.00,16927800,35633379468477308928
2019-03-04,24318.90,411672737527,212496250439,900.00,16928100,35698164985551667200
2019-03-05,24457.08,414019303245,213205333804,900.00,16928400,35763528112846970880
2019-03-06,24592.19,416313761452,213919978438,900.00,16928700,35829763669278076928
2019-03-07,24724.04,418553260447,214639972614,900.00,16929000,35897163654349017088
2019-03-08,24852.50,420735444805,215365097104,900.00,16929300,35966014733440434176
2019-03-09,24977.46,422858479937,216095127019,900.00,16929600,36036595732322672640
2019-03-10,25098.85,424921072536,216829833727,900.00,16929900,36109175164419026944
2019-03-11,25216.62,426922486687,217568986817,900.00,16930200,36184008814876082176
2019-03-12,25330.77,428862555470,218312356096,900.00,16930500,36261337405730635776
2019-03-13,25441.31,430741687902,219059713604,900.00,16930800,36341384366370017280
2019-03-14,25548.30,432560871121,219810835630,900.00,16931100,36424353733039738880
2019-03-15,25651.85,434321667743,220565504710,900.00,16931400,36510428200349028352
2019-03-16,25752.06,436026208363,221323511598,900.00,16931700,36599767346553049088
2019-03-17,25849.11,437677179218,222084657173,900.00,16932000,36692506052858535936
2019-03-18,25943.19,439277805064,222848754299,900.00,16932300,36788753135118790656
2019-03-19,26034.50,440831827358,223615629584,900.00,16932600,36888590204083011584
2019-03-20,26123.31,442343477896,224385125053,900.00,16932900,36992070767876169728
2019-03-21,26209.90,443817448059,225157099698,900.00,16933200,37099219587654270976
2019-03-22,26294.56,445258853904,225931430911,900.00,16933500,37210032294456049664
2019-03-23,26377.61,446673197339,226708015767,900.00,16933800,37324475272213651456
2019-03-24,26459.41,448066323670,227486772158,900.00,16934100,37442485808752254976
2019-03-25,26540.32,449444375844,228267639760,900.00,16934400,37563972513463762944
2019-03-26,26620.71,450813745733,229050580835,900.00,16934700,37688815997246578688
2019-03-27,26700.98,452181022848,229835580835,900.00,16935000,37816869807319351296
2019-03-28,26781.51,453552940876,230622648834,900.00,16935300,37947961606698491904
2019-03-29,26862.72,454936322484,231411817753,900.00,16935600,38081894585523699712
2019-03-30,26945.01,456338022816,232203144391,900.00,16935900,38218449089066401792
2019-03-31,27028.78,457764872161,232996709253,900.00,16936200,38357384445191118848
2019-04-01,27114.43,459223618264,233792616185,900.00,16936500,38498440972286369792
2019-04-02,27202.36,460720868748,234590991796,900.00,16936800,38641342147249315840
2019-04-03,27292.93,462263034150,235391984689,900.00,16937100,38785796912003399680
2019-04-04,27386.51,463856272042,236195764505,900.00,16937400,38931502096244826112
2019-04-05,27483.45,465506432728,237002520767,900.00,16937700,39078144933639348224
2019-04-06,27584.07,467219006974,237812461558,900.00,16938000,39225405648507748352
2019-04-07,27688.67,468999076255,238625812019,900.00,16938300,39372960090119716864
2019-04-08,27797.53,470851265931,239442812699,900.00,16938600,39520482392036089856
2019-04-09,27910.89,472779701802,240263717746,900.00,16938900,39667647634465243136
2019-04-10,28028.95,474787970425,241088792979,900.00,16939200,39814134488300068864
2019-04-11,28151.90,476879083565,241918313830,900.00,16939500,39959627820345171968
2019-04-12,28279.88,479055447125,242752563196,900.00,16939800,40103821240197144576
2019-04-13,28412.99,481318834853,243591829192,900.00,16940100,40246419570277621760
2019-04-14,28551.30,483670367102,244436402856,900.00,16940400,40387141221609848832
2019-04-15,28694.83,486110494856,245286575787,900.00,16940700,40525720459053694976
2019-04-16,28843.57,488638989227,246142637769,900.00,16941000,40661909540850917376
2019-04-17,28997.48,491254936546,247004874381,900.00,16941300,40795480718467325952
2019-04-18,29156.44,493956739156,247873564611,900.00,16941600,40926228083837288448
2019-04-19,29320.33,496742121944,248748978517,900.00,16941900,41053969252214685696
2019-04-20,29488.98,499608144625,249631374924,900.00,16942200,41178546869904482304
2019-04-21,29662.16,502551219715,250520999198,900.00,16942500,41299829937192853504
2019-04-22,29839.64,505567136111,251418081114,900.00,16942800,41417714937812836352
2019-04-23,30021.13,508651088120,252322832826,900.00,16943100,41532126767280676864
2019-04-24,30206.32,511797709751,253235446968,900.00,16943400,41643019453425221632
2019-04-25,30394.84,515001114031,254156094898,900.00,16943700,41750376663415939072
2019-04-26,30586.34,518254937062,255084925106,900.00,16944000,41854211992588034048
2019-04-27,30780.40,521552386489,256022061790,900.00,16944300,41954569031374954496
2019-04-28,30976.61,524886294014,256967603626,900.00,16944600,42051521207704920064
2019-04-29,31174.52,528249171555,257921622739,900.00,16944900,42145171403309260800
2019-04-30,31373.68,531633270610,258884163883,900.00,16945200,42235651343540740096
2019-05-01,31573.61,535030644352,259855243841,900.00,16945500,42323120761519374336
2019-05-02,31773.84,538433211959,260834851057,900.00,16945800,42407766338722922496
2019-05-03,31973.90,541832824665,261822945493,900.00,16946100,42489800425526222848
2019-05-04,32173.28,545221332979,262819458728,900.00,16946400,42569459546673430528
2019-05-05,32371.53,548590654527,263824294289,900.00,16946700,42647002698242023424
2019-05-06,32568.17,551932841945,264837328225,900.00,16947000,42722709444325965824
2019-05-07,32762.75,555240150258,265858409909,900.00,16947300,42796877823420792832
2019-05-08,32954.82,558505103159,266887363072,900.00,16947600,42869822076326256640
2019-05-09,33143.96,561720557637,267923987057,900.00,16947900,42941870209276411904
2019-05-10,33329.78,564879766380,268968058291,900.00,16948200,43013361407941222400
2019-05-11,33511.90,567976437411,270019331956,900.00,16948500,43084643319893852160
2019-05-12,33689.98,571004790432,271077543859,900.00,16948800,43156069225069502464
2019-05-13,33863.72,573959609367,272142412467,900.00,16949100,43227995115622162432
2019-05-14,34032.84,576836290629,273213641117,900.00,16949400,43300776708371660800
2019-05-15,34197.12,579630886656,274290920362,900.00,16949700,43374766414683365376
2019-05-16,34356.35,582340144327,275373930446,900.00,16950000,43450310294089752576
2019-05-17,34510.39,584961537862,276462343888,900.00,16950300,43527745019198668800
2019-05-18,34659.14,587493295897,277555828147,900.00,16950600,43607394880394330112
2019-05-19,34802.54,589934422445,278654048353,900.00,16950900,43689568859475443712
2019-05-20,34940.58,592284711516,279756670081,900.00,16951200,43774557801653665792
2019-05-21,35073.28,594544755208,280863362145,900.00,16951500,43862631715219021824
2019-05-22,35200.74,596715945153,281973799382,900.00,16951800,43954037227642019840
2019-05-23,35323.08,598800467238,283087665410,900.00,16952100,44048995225906061312
2019-05-24,35440.49,600801289590,284204655341,900.00,16952400,44147698707444916224
2019-05-25,35553.17,602722143865,285324478407,900.00,16952700,44250310866201829376
2019-05-26,35661.39,604567499938,286446860496,900.00,16953000,44356963436048293888
2019-05-27,35765.46,606342534159,287571546572,900.00,16953300,44467755311131394048
2019-05-28,35865.72,608053091370,288698302939,900.00,16953600,44582751459700867072
2019-05-29,35962.56,609705640960,289826919361,900.00,16953900,44701982144653336576
2019-05-30,36056.39,611307227279,290957210989,900.00,16954200,44825442460482887680
2019-05-31,36147.65,612865414770,292089020092,900.00,16954500,44953092192614096896
2019-06-01,36236.83,614388228247,293222217577,900.00,16954800,45084856001288192000
2019-06-02,36324.42,615884088771,294356704271,900.00,16955100,45220623928352792576
2019-06-03,36410.92,617361745634,295492411973,900.00,16955400,45360252221545275392
2019-06-04,36496.88,618830204996,296629304238,900.00,16955700,45503564467230965760
2019-06-05,36582.84,620298655731,297767376911,900.00,16956000,45650353019130249216
2019-06-06,36669.34,621776393108,298906658382,900.00,16956300,45800380707398123520
2019-06-07,36756.94,623272740914,300047209580,900.00,16956600,45953382809560580096
2019-06-08,36846.18,624796972673,301189123674,900.00,16956900,46109069262300758016
2019-06-09,36937.60,626358232615,302332525517,900.00,16957200,46267127090953388032
2019-06-10,37031.72,627965457062,303477570803,900.00,16957500,46427223031825383424
2019-06-11,37129.07,629627296903,304624444962,900.00,16957800,46589006321119297536
2019-06-12,37230.12,631352041806,305773361792,900.00,16958100,46752111623287275520
2019-06-13,37335.34,633147546849,306924561840,900.00,16958400,46916162071074930688
2019-06-14,37445.16,635021162179,308078310540,900.00,16958700,47080772389300387840
2019-06-15,37559.98,636979666344,309234896126,900.00,16959000,47245552074527186944
2019-06-16,37680.16,639029203880,310394627337,900.00,16959300,47410108603194580992
2019-06-17,37806.03,641175227718,311557830919,900.00,16959600,47574050641427881984
2019-06-18,37937.87,643422446930,312724848962,900.00,16959900,47736991230626234368
2019-06-19,38075.89,645774780324,313896036083,900.00,16960200,47898550923974598656
2019-06-20,38220.30,648235316289,315071756471,900.00,16960500,48058360850215297024
2019-06-21,38371.20,650806279327,316252380835,900.00,16960800,48216065682303082496
2019-06-22,38528.69,653489003564,317438283259,900.00,16961100,48371326489927335936
2019-06-23,38692.79,656283913559,318629838013,900.00,16961400,48523823456284311552
2019-06-24,38863.47,659190512603,319827416325,900.00,16961700,48673258440898535424
